subject_code,subject_name,term,day,period,instructors,class_id,status,note(特筆事項)
FGN102d,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102d,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102d,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102e,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102e,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102e,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102f,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102f,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102f,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102g,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102g,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102g,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102h,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102h,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102h,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102i,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102i,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102i,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102j,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102j,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102j,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102k,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102k,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102k,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102m,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102m,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102m,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102n,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102n,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102n,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102p,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102p,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102p,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN102r,基礎物理学演習第一,前学期,火,1,Hans-Georg Matuttis,"クラス2,クラス3,クラス4,クラス5,クラス6,クラス12",filled_fallback,担当教員名が時間割画像内でカタカナ等別表記のため、科目名・曜日・時限の一致のみで判定(担当教員名の直接一致は未確認)
FGN102r,基礎物理学演習第一,前学期,木,5,中井　日佐司,,unresolved,木5限の同じクラス/プログラムに別科目「選択中国語第一、選択独語第一」も一致してしまい、どちらか(または両方)の判定が誤っている可能性があるため自動採用せず要確認
FGN102r,基礎物理学演習第一,前学期,金,1,濱野　哲子,"クラス5,クラス6,クラス9,クラス10,クラス11,クラス12",filled,
FGN201a,基礎数学演習第二,後学期,水,2,濱野　哲子,"クラス1,クラス2",filled,
FGN201a,基礎数学演習第二,後学期,水,5,濱野　哲子,"クラス1,クラス2,クラス3,クラス4,クラス5,クラス6,クラス7,クラス8,クラス9,クラス10,クラス11,クラス12",filled,
FGN201a,基礎数学演習第二,後学期,,,未定,,out_of_scope,時間割上に曜日・時限の指定なし(集中講義/オンデマンド等の可能性)。対象外として空欄
FGN201b,基礎数学演習第二,後学期,水,2,濱野　哲子,"クラス1,クラス2",filled,
FGN201b,基礎数学演習第二,後学期,水,5,濱野　哲子,"クラス1,クラス2,クラス3,クラス4,クラス5,クラス6,クラス7,クラス8,クラス9,クラス10,クラス11,クラス12",filled,
FGN201b,基礎数学演習第二,後学期,,,未定,,out_of_scope,時間割上に曜日・時限の指定なし(集中講義/オンデマンド等の可能性)。対象外として空欄
FGN201c,基礎数学演習第二,後学期,水,2,濱野　哲子,"クラス1,クラス2",filled,
FGN201c,基礎数学演習第二,後学期,水,5,濱野　哲子,"クラス1,クラス2,クラス3,クラス4,クラス5,クラス6,クラス7,クラス8,クラス9,クラス10,クラス11,クラス12",filled,
FGN201c,基礎数学演習第二,後学期,,,未定,,out_of_scope,時間割上に曜日・時限の指定なし(集中講義/オンデマンド等の可能性)。対象外として空欄
FGN201d,基礎数学演習第二,後学期,水,2,濱野　哲子,"クラス1,クラス2",filled,
FGN201d,基礎数学演習第二,後学期,水,5,濱野　哲子,"クラス1,クラス2,クラス3,クラス4,クラス5,クラス6,クラス7,クラス8,クラス9,クラス10,クラス11,クラス12",filled,
